id	bibtex_string
34	"@article{ref34, 
 author  =  {Finnikin S} , 
 year  =  {2015} , 
 title  =  {“Weight perception and knowledge of health implications amongst primary care populations,” Appetite} , 
 volume  =  {87} , 
 pages  =  {373 --} 
 }"
34	"@article{ref34, 
 author  =  {Finnikin S} , 
 title  =  {“Weight Perception and Knowledge of Health Implications Amongst Primary Care Populations.�} , 
 booktitle  =  {Appetite} , 
 volume  =  {87} , 
 year  =  {April 2015) doi:10.1016/j.appet.2014.12.110} , 
 pages  =  {373 --} 
 }"
35	"@article{ref35, 
 author  =  {Pistoiaa E} , 
 year  =  {2018} , 
 title  =  {“The EU and the Turkish Recognition of the Armenian ‘Genocide’ in the Broader Framework of the EU External Action: A Tale of Possibilities Yet to Be Explored,�} , 
 booktitle  =  {The Armenian Massacres of 1915–1916 a Hundred Years Later} , 
 pages  =  {313 -- 332} 
 }"
36	"@article{ref36, 
 author  =  {Stuchlik Franz} , 
 year  =  {1968} , 
 title  =  {“Einsatzmöglichkeiten.” Programmgesteuertee Universalrechner 72–74} 
 }"
36	"@article{ref36, 
 editor  =  {Stuchlik, Franz. “Einsatzmöglichkeiten.” Programmgesteuerte Universalrechner} , 
 year  =  {1968} , 
 pages  =  {72 -- 74} , 
 note  =  {doi:10.1007/978-3-322-98586-6_5} 
 }"
36	"@article{ref36, 
 author  =  {STUCHLIK Franz} , 
 year  =  {1968 1968} , 
 title  =  {Einsatzmöglichkeiten. Programmgesteuerte Universalrechner} , 
 booktitle  =  {P. 72–74. DOI 10.1007/978-3-322-98586-6_5} , 
 url  =  {http://dx.doi.org/10.1007/978-3-322-98586-6_5} 
 }"
36	"@article{ref36, 
 author  =  {Stuchlik Franz. “Einsatzmöglichkeiten”} , 
 year  =  {1968} , 
 title  =  {Programmgesteuerte Universalrechner} , 
 volume  =  {72} , 
 pages  =  {h -- 10</fpage> - <lpage>1007</fpage> - <lpage>978</fpage> - <lpage>3</fpage> - <lpage>322</fpage> - <lpage>98586</fpage> - <lpage>6</fpage> - <lpage>5} 
 }"
36	"@article{ref36, 
 author  =  {Stuchlik} , 
 pages  =  {72 -- 74} , 
 year  =  {1968} 
 }"
37	"@article{ref37, 
 author  =  {Sandvik P and Burr K and Soloviev S and Arthur S and Matocha K and Kretchmer Brown D} , 
 year  =  {2005} , 
 title  =  {SiC photodetectors for industrial applications. 2005} , 
 booktitle  =  {IEEE LEOS Annual Meeting Conference Proceedings. doi:10.1109/leos.2005.1547999} 
 }"
37	"@article{ref37, 
 author  =  {SANDVIK P and BURR K and SOLOVIEV S and ARTHUR S and MATOCHA K and KRETCHMER J and LOMBARDO L and BROWN D} , 
 year  =  {2005 2005. DOI 10.1109/leos.2005.1547999} , 
 title  =  {SiC photodetectors for industrial applications. 2005} , 
 booktitle  =  {IEEE LEOS Annual Meeting Conference Proceedings} , 
 url  =  {http://dx.doi.org/10.1109/leos.2005.1547999} 
 }"
37	"@article{ref37, 
 author  =  {P} , 
 year  =  {2005 2005} , 
 title  =  {SiC photodetectors for industrial applications. 2005} , 
 booktitle  =  {IEEE LEOS Annual Meeting Conference Proceedings} 
 }"
37	"@article{ref37, 
 author  =  {Sandvik P., K and Burr S and Soloviev S and Arthur K and Matocha J and Kretchmer L and Lombardo D and Brown} , 
 title  =  {“SiC Photodetectors for Industrial Applications.” 2005} , 
 booktitle  =  {IEEE LEOS Annual Meeting Conference Proceedings} , 
 year  =  {2005). doi:10.1109/leos.2005.1547999} 
 }"
38	"@article{ref38, 
 author  =  {Duttagupta Ashish K. and Shellenbarger} , 
 given-names  =  {David L} , 
 year  =  {1980} , 
 title  =  {“Genetics of Minute Locus in Drosophila Melanogaster.” Development and Neurobiology of Drosophila 25–33} 
 }"
39	"@article{ref39, 
 author  =  {Ikuta Nobuaki, Akihide Takeda} , 
 title  =  {Kohji Yamamoto. “Transport Characteristics of Electron Swarm in Model Ramsauer Gases under Electric Field�} , 
 year  =  {1988} , 
 volume  =  {57:7 2401} , 
 booktitle  =  {Journal of the Physical Society of Japan} , 
 url  =  {<http://dx.doi.org/10.1143/jpsj.57.2401>} 
 }"
39	"@article{ref39, 
 author  =  {Ikuta Nobuaki, Akihidee and Takeda Kohji and Yamamoto} , 
 title  =  {“Transport Characteristics of Electron Swarm in Model Ramsauer Gases Under Electric Field.�} , 
 booktitle  =  {Journal of the Physical Society of Japan 57} , 
 issue  =  {7} , 
 note  =  {July 15 doi:10.1143/jpsj.57.2401} , 
 year  =  {1988} , 
 pages  =  {2401 -- 2415} 
 }"
39	"@article{ref39, 
 author  =  {Ikuta Nobuaki, Akihide and Takeda Kohji and Yamamoto} , 
 title  =  {‘Transport Characteristics of Electron Swarm in Model Ramsauer Gases Under Electric Field�} , 
 booktitle  =  {Journal of the Physical Society of Japan} , 
 volume  =  {57} , 
 year  =  {1988} , 
 pages  =  {2401 -- 2415} 
 }"
39	"@article{ref39, 
 author  =  {Ikuta N and Takeda A and Yamamoto K} , 
 year  =  {1988} , 
 title  =  {Transport Characteristics of Electron Swarm in Model Ramsauer Gases under Electric Field} , 
 booktitle  =  {Journal of the Physical Society of Japan} , 
 volume  =  {57(7} , 
 pages  =  {2401 -- 2415} , 
 note  =  {doi:10.1143/jpsj.57.2401} 
 }"
40	"@article{ref40, 
 author  =  {B McDonald} , 
 title  =  {“Nuclear tests of fundamental interactions,�} , 
 booktitle  =  {Canadian Journal of Physics} , 
 volume  =  {67} , 
 issue  =  {8} , 
 pages  =  {785 -- 791} , 
 year  =  {1989} 
 }"
40	"@article{ref40, 
 author  =  {MCDONALD A. B.} , 
 year  =  {1989 August 1989} , 
 title  =  {Nuclear tests of fundamental interactions} , 
 booktitle  =  {Canadian Journal of Physics} , 
 volume  =  {Vol. 67, no. 8} , 
 url  =  {http://dx.doi.org/10.1139/p89-136} 
 }"
40	"@article{ref40, 
 author  =  {McDonald A. B.} , 
 year  =  {1989} , 
 title  =  {“Nuclear tests of fundamental interactions,�} , 
 booktitle  =  {Canadian Journal of Physics} , 
 volume  =  {67(8} , 
 pages  =  {785 -- 791} 
 }"
41	"@article{ref41, 
 year  =  {1]2015} , 
 title  =  {“Recognition of Reviewers,” Journall of} , 
 booktitle  =  {Social Philosophy} , 
 volume  =  {46(4} , 
 pages  =  {393 -- 397} 
 }"
42	"@article{ref42, 
 author  =  {CANALI Kristophor G. and LEWIS W and Robert FERRIS, Jonathan and BARNES-FARRELL Janet L.} , 
 year  =  {2006 2006} , 
 title  =  {The Role of Social Discomfort in Understanding Performance Appraisal Anxiety} , 
 booktitle  =  {PsycEXTRA Dataset DOI 10.1037/e518572013-264} , 
 url  =  {http://dx.doi.org/10.1037/e518572013-264} 
 }"
42	"@article{ref42, 
 author  =  {Canali K. G. and Lewis W. R. and Ferris J and Barnes-Farrell J. L.} , 
 year  =  {2006} , 
 title  =  {“The Role of Social Discomfort in Understanding Performance Appraisal Anxiety,” PsycEXTRA Dataset} 
 }"
44	"@article{ref44, 
 author  =  {Sun Jian} , 
 title  =  {“Processes of dike-break induced flows: A combined experimental and numerical model study�} , 
 year  =  {2017} , 
 volume  =  {32:4 465} , 
 booktitle  =  {International Journal of Sediment Research} , 
 note  =  {online: <http://dx.doi.org/10.1016/j.ijsrc.2017.09.002>} 
 }"
44	"@article{ref44, 
 author  =  {Sun Jian, Lingwei and Lu Binliang and Lin Lu and Liu} , 
 title  =  {“Processes of Dike-Break Induced Flows: A Combined Experimental and Numerical Model Study.�} , 
 booktitle  =  {International Journal of Sediment Research} , 
 volume  =  {32} , 
 issue  =  {4} , 
 note  =  {December 2017)} , 
 pages  =  {465 -- 471} , 
 url  =  {http://dx.doi.org/10.1016/j.ijsrc.2017.09.002} 
 }"
45	"@article{ref45, 
 author  =  {Fraser} , 
 title  =  {Cynthia. “Statistics for Decision Making and Competitive Advantage.” Business Statistics for Competitive Advantage with Excel 2010} , 
 volume  =  {23} , 
 year  =  {2011} , 
 pages  =  {1 -- 3} , 
 identifier  =  {doi:10.1007/978-1-4419-9857-6_1} 
 }"
45	"@article{ref45, 
 author  =  {FRASER Cynthia} , 
 year  =  {2011 2011} , 
 title  =  {Statistics for Decision Making and Competitive Advantage. Business Statistics for Competitive Advantage with Excel 2010} , 
 note  =  {September} , 
 url  =  {http://dx.doi.org/10.1007/978-1-4419-9857-6_1} 
 }"
45	"@article{ref45, 
 author  =  {C} , 
 year  =  {2011 2011} , 
 title  =  {Statistics for Decision Making and Competitive Advantage. Business Statistics for Competitive Advantage with Excel 2010} , 
 note  =  {Sep} , 
 pages  =  {1 -- 3} 
 }"
45	"@article{ref45, 
 author  =  {Fraser C} , 
 year  =  {2011 2010} , 
 title  =  {Statistics for Decision Making and Competitive Advantage. Business Statistics for Competitive Advantage with Excel} , 
 pages  =  {1 -- 3} , 
 identifier  =  {doi:10.1007/978-1-4419-9857-6_1} 
 }"
46	"@article{ref46, 
 author  =  {Steiner Herbert} , 
 year  =  {1941} , 
 title  =  {“Der Briefwechsel George-Hofmannsthal.” The} , 
 booktitle  =  {German Quarterly} , 
 volume  =  {14(2):84} 
 }"
47	"@article{ref47, 
 author  =  {Huang D and Wang J-X and Hu Y and Zhang Y and Tang J} , 
 title  =  {A NEW SOLVENT-FREE SYNTHESIS OF α,β-UNSATURATED KETONES FROM ACETALS WITH ARYL KETONES UNDER MICROWAVE IRRADIATION} , 
 booktitle  =  {Synthetic Communications January;32(7):971–979} , 
 year  =  {2002} , 
 url  =  {http://dx.doi.org/10.1081/scc-120003144} 
 }"
47	"@article{ref47, 
 author  =  {Huang D and Wang J.-X and Hu Y and Zhang Y and Tang J} , 
 year  =  {2002} , 
 title  =  {A NEW SOLVENT-FREE SYNTHESIS OF α,β-UNSATURATED KETONES FROM ACETALS WITH ARYL KETONES UNDER MICROWAVE IRRADIATION} , 
 booktitle  =  {Synthetic Communications} , 
 volume  =  {32(7} , 
 pages  =  {971 -- 979} , 
 identifier  =  {doi:10.1081/scc-120003144} 
 }"
47	"@article{ref47, 
 author  =  {Huang J.-X and Wang Y and Hu Y and Zhang J and Tang “A and NEW} , 
 title  =  {SOLVENT-FREE SYNTHESIS OF α,β-UNSATURATED KETONES FROM ACETALS WITH ARYL KETONES UNDER MICROWAVE IRRADIATION,�} , 
 booktitle  =  {Synthetic Communications} , 
 volume  =  {32} , 
 issue  =  {7} , 
 pages  =  {971 -- 979} , 
 year  =  {2002} 
 }"
47	"@article{ref47, 
 author  =  {Huang D and Wang J.-X and Hu Y and Zhang Y and Tang J} , 
 year  =  {2002} , 
 title  =  {“A NEW SOLVENT-FREE SYNTHESIS OF α,β-UNSATURATED KETONES FROM ACETALS WITH ARYL KETONES UNDER MICROWAVE IRRADIATION,�} , 
 booktitle  =  {Synthetic Communications} , 
 volume  =  {32(7} , 
 pages  =  {971 -- 979} 
 }"
48	"@article{ref48, 
 author  =  {Nakamura C and Fujiyama Y and Tokuda H and Sugihara Z and Masaki} , 
 title  =  {“Bladder cancer cell implantation in reconstructed bladder in vitro: a model of tumour recurrence,�} , 
 booktitle  =  {BJU International} , 
 volume  =  {89} , 
 issue  =  {1} , 
 pages  =  {119 -- 125} , 
 note  =  {Jun} , 
 year  =  {2008} 
 }"
48	"@article{ref48, 
 author  =  {Nakamura K and Fujiyama C and Tokuda Y and Sugihara H and Masaki Z} , 
 title  =  {Bladder cancer cell implantation in reconstructed bladder in vitro: a model of tumour recurrence} , 
 publisher  =  {BJU International} , 
 note  =  {2008;89(1):119–125. doi:10.1046/j.1464-410x.2002.02522.x} 
 }"
48	"@article{ref48, 
 author  =  {Nakamura K., C and Fujiyama Y and Tokuda H and Sugihara Z and Masaki} , 
 title  =  {‘Bladder Cancer Cell Implantation in Reconstructed Bladder in Vitro: a Model of Tumour Recurrence�} , 
 booktitle  =  {BJU International} , 
 volume  =  {89} , 
 year  =  {2008} , 
 pages  =  {119 -- 125} 
 }"
49	"@article{ref49, 
 author  =  {Yamaguchi} , 
 title  =  {Masaaki, ‘Effects of Light Irradiation and Adsorption on Thermally Stimulated Currents in Hydrogenated Amorphous Silicon�} , 
 booktitle  =  {Journal of Non-Crystalline Solids} , 
 volume  =  {59-60} , 
 year  =  {1983} , 
 pages  =  {425 -- 428} 
 }"
50	"@article{ref50, 
 author  =  {Bahgat M. M} , 
 year  =  {1986} , 
 title  =  {Comparative study of local injection therapy of chalazia} , 
 booktitle  =  {Orbit} , 
 volume  =  {5(3} , 
 pages  =  {219 -- 222} , 
 identifier  =  {doi:10.3109/01676838609036048} 
 }"
50	"@article{ref50, 
 author  =  {Bahgat Mostafa M} , 
 title  =  {“Comparative Study of Local Injection Therapy of Chalazia.�} , 
 volume  =  {5} , 
 issue  =  {3} , 
 year  =  {January 1986)} , 
 pages  =  {219 -- 222} , 
 identifier  =  {doi:10.3109/01676838609036048} 
 }"
50	"@article{ref50, 
 author  =  {Bahgat MM} , 
 title  =  {Comparative study of local injection therapy of chalazia} , 
 booktitle  =  {Orbit [Internet]. 1986 January;5(3):219–222} , 
 url  =  {http://dx.doi.org/10.3109/01676838609036048} 
 }"
51	"@article{ref51, 
 author  =  {1]“Macfarren Georgee} , 
 year  =  {1788–1843),� 2017} , 
 title  =  {Oxford Dictionary of National Biography} , 
 note  =  {Nov} 
 }"
52	"@article{ref52, 
 author  =  {Swanson D. E. and Reich C and Abbas A and Shimpi T and Liu H and Ponce F. A. and Walls J. M. and Zhang Y.-H and Metzger W. K. and Sampath W. S. and Holman Z} , 
 year  =  {2018} , 
 title  =  {“CdCl2 passivation of polycrystalline CdMgTe and CdZnTe absorbers for tandem photovoltaic cells,�} , 
 booktitle  =  {Journal of Applied Physics} , 
 volume  =  {123(20} , 
 pages  =  {203101 --} 
 }"
53	"@article{ref53, 
 editor  =  {Verkhovsky, Alexander B} , 
 title  =  {“Three-Dimensional Forces for Two-Dimensional Motion.�} , 
 booktitle  =  {Biophysical Journal} , 
 volume  =  {108} , 
 issue  =  {4 (February} , 
 year  =  {2015 doi:10.1016/j.bpj.2014.12.002} , 
 pages  =  {781 -- 782} 
 }"
53	"@article{ref53, 
 editor  =  {Verkhovsky, Alexander B.} , 
 title  =  {‘Three-Dimensional Forces for Two-Dimensional Motion�} , 
 booktitle  =  {Biophysical Journal} , 
 volume  =  {108} , 
 year  =  {2015 doi:10.1016/j.bpj.2014.12.002} , 
 pages  =  {781 -- 782} 
 }"
53	"@article{ref53, 
 author  =  {Verkhovsky A. B} , 
 title  =  {Three-Dimensional Forces for Two-Dimensional Motion} , 
 booktitle  =  {Biophysical Journal} , 
 year  =  {2015} , 
 volume  =  {108} , 
 pages  =  {781 -- 782} 
 }"
54	"@article{ref54, 
 author  =  {Caoutchouc} , 
 title  =  {Brut (dont Synthétique et Régénéré) : Corée.� n. pag} , 
 year  =  {2013} , 
 note  =  {Crossref. Web} 
 }"
54	"@article{ref54, 
 year  =  {1]2013} , 
 title  =  {“23 Caoutchouc brut (dont synthétique} , 
 note  =  {et régénéré) } , 
 publisher  =  {Corée.�} 
 }"
54	"@article{ref54, 
 author  =  {Caoutchouc} , 
 title  =  {Brut (dont Synthétique} , 
 note  =  {et Régénéré) : Corée} , 
 year  =  {2013} 
 }"
54	"@article{ref54, 
 year  =  {1]2013} , 
 title  =  {Caoutchouc brut (dont synthétique et régénéré) : Corée} , 
 note  =  {Nov. 2013)} 
 }"
54	"@article{ref54, 
 year  =  {2013 2013} , 
 title  =  {23 Caoutchouc brut (dont synthétique et régénéré) : Corée} , 
 volume  =  {22} , 
 note  =  {November} , 
 booktitle  =  {DOI 10.1787/itcs-v2013-4-table241-fr} , 
 url  =  {http://dx.doi.org/10.1787/itcs-v2013-4-table241-fr} 
 }"
55	"@article{ref55, 
 author  =  {Self-Assessment Questions} , 
 title  =  {Aspects of Glandular Dysfunction and Response} , 
 booktitle  =  {Current Anaesthesia & Critical Care} , 
 year  =  {1993} , 
 volume  =  {4} , 
 pages  =  {59 -- 61} 
 }"
55	"@article{ref55, 
 title  =  {“Self-assessment questions: Aspects of glandular dysfunction and response�} , 
 year  =  {1993} , 
 volume  =  {4:1 59} , 
 booktitle  =  {Current Anaesthesia & Critical Care} , 
 pages  =  {h -- 10</fpage> - <lpage>1016</fpage> - <lpage>0953</fpage> - <lpage>7112</fpage> - <lpage>93</fpage> - <lpage>90057</fpage> - <lpage>} 
 }"
55	"@article{ref55, 
 author  =  {Anon} , 
 title  =  {Self-assessment questions: Aspects of glandular dysfunction and response} , 
 booktitle  =  {Current Anaesthesia & Critical Care} , 
 year  =  {1993} , 
 url  =  {http://dx.doi.org/10.1016/0953-7112(93)90057-k} 
 }"
56	"@article{ref56, 
 author  =  {Lebeau A and Cochrane} , 
 title  =  {“Rethinking the ‘third mission’: UK universities and regional engagement in challenging times,�} , 
 booktitle  =  {European Journal of Higher Education} , 
 volume  =  {5} , 
 issue  =  {3} , 
 pages  =  {250 -- 263} , 
 year  =  {2015} 
 }"
56	"@article{ref56, 
 author  =  {Lebeau Yann and Cochrane} , 
 given-names  =  {Allan} , 
 title  =  {“Rethinking the ‘third Mission’: UK Universities and Regional Engagement in Challenging Times.�} , 
 booktitle  =  {European Journal of Higher Education} , 
 volume  =  {5} , 
 issue  =  {3} , 
 note  =  {July 3, 2015)} , 
 pages  =  {250 -- 263} , 
 identifier  =  {doi:10.1080/21568235.2015.1044545} 
 }"
56	"@article{ref56, 
 author  =  {Lebeau Y and Cochrane A} , 
 title  =  {Rethinking the “third mission”: UK universities and regional engagement in challenging times} , 
 booktitle  =  {European Journal of Higher Education} , 
 identifier  =  {2015;5(3):250–263. doi:10.1080/21568235.2015.1044545} 
 }"
57	"@article{ref57, 
 author  =  {Van Waes Hubertus J. M. and Paul} , 
 year  =  {2001} , 
 url  =  {http://dx.doi.org/10.1055/b-0034-14729} 
 }"
57	"@article{ref57, 
 author  =  {Lokalanästhesie} , 
 note  =  {Kinderzahnmedizin} , 
 year  =  {2001} 
 }"
57	"@article{ref57, 
 author  =  {Van Waes Hubertus J. M. and Paul} , 
 year  =  {2001} , 
 title  =  {“Lokalanästhesie.” Kinderzahnmedizin} , 
 url  =  {(http://dx.doi.org/10.1055/b-0034-14729)} 
 }"
58	"@article{ref58, 
 author  =  {Hoshino M and Kogure K and Amano T and Hinohara} , 
 title  =  {“Dual photodissociation of axial ligands in six-coordinate cobalt(III) tetraphenylporphyrins,�} , 
 booktitle  =  {The Journal of Physical Chemistry} , 
 volume  =  {93} , 
 issue  =  {18} , 
 pages  =  {6655 -- 6659} , 
 year  =  {1989} 
 }"
58	"@article{ref58, 
 author  =  {Hoshino M and Kogure M and Amano K and Hinohara T} , 
 year  =  {1989} , 
 title  =  {Dual photodissociation of axial ligands in six-coordinate cobalt(III) tetraphenylporphyrins} , 
 booktitle  =  {The Journal of Physical Chemistry} , 
 volume  =  {93(18} , 
 pages  =  {6655 -- 6659} , 
 identifier  =  {doi:10.1021/j100355a017} 
 }"
59	"@article{ref59, 
 author  =  {Rodríguez-Reyna E} , 
 title  =  {“Structural, Microstructurall and Vibrational Characterization of Apatite-Type Lanthanum Silicates Prepared by Mechanical Milling.�} , 
 booktitle  =  {Journal of Solid State Chemistry} , 
 volume  =  {179.2} , 
 year  =  {2006} , 
 pages  =  {522 -- 531} , 
 note  =  {Crossref. Web} 
 }"
59	"@article{ref59, 
 author  =  {Rodríguez-Reyna E., A.F and Fuentes M and Maczka J and Hanuza K and Boulahya U and Amador} , 
 title  =  {“Structural, Microstructurall and Vibrational Characterization of Apatite-Type Lanthanum Silicates Prepared by Mechanical Milling.�} , 
 booktitle  =  {Journal of Solid State Chemistry} , 
 volume  =  {179} , 
 issue  =  {2} , 
 note  =  {February 2006)} , 
 pages  =  {522 -- 531} , 
 url  =  {http://dx.doi.org/10.1016/j.jssc.2005.11.008} 
 }"
59	"@article{ref59, 
 author  =  {Rodríguez-Reyna E and Fuentess AF and Maczka M and Hanuza J and Boulahya K and Amador U} , 
 title  =  {Structural, microstructural and vibrational characterization of apatite-type lanthanum silicates prepared by mechanical milling} , 
 booktitle  =  {Journal of Solid State Chemistry} , 
 note  =  {2006;179(2):522–531. doi:10.1016/j.jssc.2005.11.008} 
 }"
59	"@article{ref59, 
 author  =  {Rodríguez-Reyna E and Fuentes A. F. and Maczka M and Hanuza J and Boulahya K and Amador U} , 
 title  =  {Structural, Microstructural and Vibrational Characterization of Apatite-Type Lanthanum Silicates Prepared by Mechanical Milling} , 
 booktitle  =  {Journal of Solid State Chemistry} , 
 year  =  {2006} , 
 volume  =  {179} , 
 pages  =  {522 -- 531} 
 }"
59	"@article{ref59, 
 author  =  {Rodríguez-Reyna E., A.F and Fuentes M and Maczka J and Hanuza K and Boulahya U and Amador} , 
 title  =  {‘Structural, Microstructural and Vibrational Characterization of Apatite-Type Lanthanum Silicates Prepared by Mechanical Milling�} , 
 booktitle  =  {Journal of Solid State Chemistry} , 
 volume  =  {179} , 
 year  =  {2006 doi:10.1016/j.jssc.2005.11.008} , 
 pages  =  {522 -- 531} 
 }"
